#{"t_start": 1702543938.3092763, "env_id": null}
r,l,t
558.85,97,10617.597291
552.29,101,10618.485133
550.51,95,10624.058409
558.44,71,10624.716645
561.85,64,10625.287987
518.65,120,10626.400075
550.91,95,10627.203775
540.66,80,10627.924131
541.07,77,10628.601458
555.07,82,10629.341191
554.83,77,10630.0383
559.71,90,10630.81869
530.4,129,10631.877673
542.55,63,10632.462179
558.45,76,10633.151319
565.3,78,10633.853194
555.79,80,10634.577424
556.58,99,10635.453494
540.92,105,10636.341243
515.22,92,10637.202022
563.23,74,10637.889334
543.4,71,10638.550142
555.72,98,10639.402294
563.64,84,10640.171207
564.85,84,10640.915604
561.73,83,10646.391227
550.52,74,10647.075362
571.81,71,10647.735523
553.36,77,10648.414998
542.12,96,10649.31185
563.03,89,10650.062851
562.12,83,10650.811575
523.57,86,10651.582842
561.06,80,10652.29207
562.36,86,10653.061382
563.06,74,10653.735384
578.63,77,10654.425696
547.6,74,10655.098666
555.82,87,10655.859085
520.96,121,10656.895444
549.37,88,10657.670174
569.71,71,10658.33366
568.05,79,10659.02984
527.73,111,10659.988241
545.7,70,10660.638797
570.65,92,10661.442744
557.86,69,10662.093159
555.45,79,10662.867711
546.98,68,10663.576204
561.08,78,10664.265725
565.22,82,10669.666415
557.26,72,10670.311547
569.18,77,10670.989842
562.19,87,10671.832887
423.41,164,10673.162832
570.98,94,10673.965403
566.72,71,10674.607685
567.05,88,10675.378165
550.49,89,10676.162915
533.42,83,10676.908088
558.86,82,10677.632148
554.34,99,10678.488582
545.0,103,10679.395416
512.96,123,10680.448932
561.21,81,10681.172965
559.53,83,10681.925732
550.86,67,10682.551347
553.69,71,10683.190138
553.0,68,10683.812778
557.22,92,10684.625683
573.46,68,10685.253723
573.25,88,10686.037045
571.09,88,10686.801397
555.57,82,10687.518505
540.12,104,10693.065288
553.31,97,10693.967267
474.16,101,10694.852132
562.51,84,10695.604169
499.41,128,10696.766947
559.89,87,10697.525871
556.72,77,10698.218131
549.77,84,10698.953984
550.83,90,10699.7568
563.19,106,10700.664631
551.37,89,10701.455126
554.02,79,10702.150712
576.53,80,10702.887215
553.04,94,10703.705629
547.89,86,10704.456668
559.96,86,10705.210184
547.73,98,10706.067798
565.14,85,10706.825855
552.33,71,10707.462334
570.87,99,10708.292712
555.29,90,10709.067691
547.7,88,10709.845552
569.05,97,10715.368789
574.74,79,10716.091555
553.06,101,10717.062512
554.64,101,10717.93736
544.96,108,10718.863591
546.74,81,10719.601238
577.78,79,10720.319856
558.52,84,10721.162793
528.09,87,10721.941414
556.61,95,10722.757738
566.45,84,10723.501103
549.92,88,10724.269155
578.62,76,10725.023545
560.1,76,10725.781646
571.1,83,10726.512443
536.01,105,10727.403796
562.82,91,10728.191076
560.98,86,10728.942495
554.28,95,10729.833823
556.47,91,10730.619334
552.96,83,10731.358525
554.88,80,10732.088957
562.22,86,10732.843952
565.28,83,10738.29357
575.52,82,10739.077268
552.02,89,10739.871556
557.05,84,10740.590255
551.68,95,10741.436524
564.8,81,10742.175801
553.18,90,10742.943544
547.65,92,10743.794285
560.51,88,10744.56296
563.78,93,10745.361857
558.96,77,10746.060801
560.84,85,10746.80409
562.8,85,10747.547528
546.7,108,10748.546639
545.7,77,10749.226189
556.41,87,10749.994906
554.63,97,10750.850756
548.65,90,10751.650735
571.02,84,10752.464242
558.63,80,10753.184037
542.78,83,10753.928375
546.28,87,10754.703726
548.63,106,10755.609228
525.61,116,10761.345896
565.79,76,10762.041567
535.53,119,10763.065905
570.11,77,10763.716582
538.15,127,10764.774658
559.24,97,10765.600142
547.81,100,10766.475795
570.93,96,10767.314516
563.45,84,10768.058595
566.59,92,10768.862094
552.27,106,10769.760626
561.06,77,10770.468467
556.04,91,10771.253123
560.48,78,10771.970694
546.55,83,10772.708833
565.35,96,10773.538283
566.71,88,10774.310256
558.9,83,10775.142773
569.58,82,10775.875928
543.65,107,10776.784376
571.07,76,10777.477384
565.1,94,10778.307321
565.2,84,10779.109309
540.85,100,10784.741741
510.72,93,10785.621024
562.66,81,10786.334336
498.46,100,10787.189975
560.35,76,10787.882627
545.82,87,10788.628526
482.34,131,10789.721504
479.19,139,10790.864692
538.31,87,10791.641151
505.04,99,10792.482121
543.14,86,10793.250597
537.87,105,10794.150318
535.34,96,10794.98195
489.18,119,10795.975979
516.43,91,10796.788767
549.5,83,10797.516244
527.16,88,10798.285887
547.37,87,10799.052964
509.66,94,10799.871478
525.93,102,10800.768797
518.87,80,10801.48889
537.25,95,10807.000063
521.84,106,10807.866828
540.74,87,10808.631228
573.32,84,10809.380098
516.84,114,10810.340416
534.11,87,10811.117633
417.55,165,10812.47338
391.87,151,10813.70867
520.66,121,10814.727242
542.7,98,10815.571966
518.87,108,10816.577063
495.13,125,10817.612288
503.16,116,10818.585359
550.64,77,10819.280997
470.47,112,10820.233312
542.67,100,10821.115492
556.79,76,10821.807759
516.69,112,10822.743953
543.66,92,10823.560428
521.03,126,10829.325289
497.74,108,10830.226594
544.04,114,10831.183154
516.76,93,10832.000036
490.58,126,10833.043115
542.53,78,10833.747725
553.39,80,10834.471321
463.4,115,10835.427773
550.48,87,10836.203709
571.23,90,10836.999511
547.32,63,10837.588442
565.76,71,10838.242683
469.28,124,10839.291567
565.49,81,10840.006474
559.26,88,10840.79648
555.74,97,10841.655737
572.59,90,10842.448464
515.09,88,10843.21362
537.08,84,10843.936274
554.59,80,10844.658113
502.29,106,10845.630756
526.49,106,10846.550416
548.88,95,10852.062519
544.23,82,10852.781736
549.12,84,10853.51531
573.38,89,10854.310268
525.66,117,10855.305341
546.13,94,10856.106175
529.18,102,10856.984572
518.23,87,10857.766248
572.04,81,10858.492352
546.37,95,10859.333879
530.14,115,10860.313882
545.02,95,10861.158722
497.09,123,10862.186167
534.12,109,10863.144734
547.47,121,10864.164351
409.55,120,10865.176336
531.54,97,10866.032577
541.42,82,10866.756501
527.12,109,10867.681132
566.79,78,10868.388971
548.93,101,10873.959894
567.31,85,10874.696543
550.38,79,10875.406358
530.76,109,10876.336222
521.61,87,10877.105546
557.41,101,10877.953004
530.69,94,10878.764981
557.25,80,10879.476143
576.75,80,10880.278672
557.17,81,10881.004181
571.32,81,10881.737793
552.21,89,10882.526471
534.23,111,10883.452755
563.92,91,10884.246975
550.97,97,10885.107513
560.92,79,10885.804741
546.95,93,10886.628027
559.25,88,10887.381445
562.25,87,10888.132951
566.51,90,10888.910628
543.79,84,10889.660806
538.76,98,10890.499554
564.24,87,10891.252051
540.0,95,10896.707114
546.19,85,10897.459496
553.84,74,10898.12873
561.76,97,10898.965466
535.46,107,10899.868041
530.17,112,10900.808619
559.34,90,10901.592689
564.69,81,10902.321338
552.42,69,10902.959956
563.25,92,10903.732705
561.1,84,10904.481572
542.58,96,10905.314618
550.19,96,10906.153358
559.73,88,10906.934586
560.23,88,10907.705419
557.79,76,10908.474396
515.75,137,10909.641305
555.74,91,10910.418609
553.58,87,10911.206689
541.16,103,10912.086357
552.39,82,10912.823328
569.28,80,10913.522968
548.51,102,10919.15661
563.4,82,10919.880693
566.08,83,10920.613745
563.38,81,10921.352584
569.15,76,10922.038329
563.99,89,10922.841064
577.51,72,10923.497323
555.42,89,10924.257714
508.32,114,10925.19966
547.28,91,10926.007776
553.94,99,10926.845829
569.19,84,10927.599024
550.32,84,10928.326063
515.33,96,10929.163058
576.94,81,10929.889392
556.34,90,10930.675682
556.09,83,10931.403185
574.74,88,10932.171835
554.91,99,10933.018135
559.37,83,10933.75614
557.28,95,10934.597759
567.77,70,10935.239829
542.81,110,10936.164816
555.92,90,10937.015332
559.37,92,10942.656751
516.38,74,10943.326731
561.08,88,10944.10467
554.11,73,10944.758548
551.81,90,10945.542391
547.46,83,10946.294563
546.15,92,10947.083027
567.24,78,10947.785321
538.83,114,10948.731471
556.45,89,10949.499836
551.64,85,10950.263813
588.79,81,10950.981718
562.48,78,10951.69185
573.66,82,10952.437545
581.88,85,10953.151331
545.82,83,10953.900605
551.85,97,10954.749466
566.86,83,10955.469596
563.36,81,10956.212451
567.65,85,10956.960275
563.32,99,10957.807329
569.23,79,10958.523984
545.88,115,10959.504832
570.15,66,10964.826788
568.1,67,10965.440587
564.29,79,10966.126894
564.88,97,10966.960313
564.29,90,10967.761536
579.31,73,10968.408597
557.98,73,10969.137103
545.79,96,10969.97134
574.55,78,10970.664131
581.23,82,10971.405655
553.28,101,10972.259656
573.34,77,10972.943536
561.58,80,10973.65339
586.37,102,10974.581803
552.22,84,10975.322163
560.89,81,10976.0171
535.14,84,10976.760183
573.45,72,10977.41029
562.34,94,10978.207889
565.89,81,10978.987983
547.4,82,10979.70774
566.62,79,10980.419988
564.55,83,10981.159508
542.39,81,10981.881258
574.9,71,10982.530363
533.67,80,10987.998002
560.63,106,10988.967141
566.48,79,10989.65994
555.48,89,10990.448563
556.27,75,10991.127448
552.84,78,10991.835347
562.44,88,10992.61095
552.89,79,10993.383905
570.01,93,10994.165014
559.0,84,10994.914207
578.53,73,10995.65097
519.4,101,10996.508157
556.54,91,10997.354574
574.67,84,10998.110197
583.14,83,10998.846079
533.76,91,10999.641259
551.31,83,11000.365358
564.31,95,11001.179357
564.07,111,11002.205616
559.46,87,11002.954859
567.94,82,11003.691253
564.51,105,11004.588858
551.02,100,11005.411232
557.49,88,11010.949786
562.5,85,11011.703491
554.85,74,11012.36793
576.04,91,11013.143194
565.25,78,11013.85215
542.49,82,11014.579096
574.94,78,11015.373388
556.63,90,11016.168039
569.46,86,11016.901233
572.65,83,11017.62959
553.13,96,11018.461666
551.0,88,11019.236349
580.93,84,11019.980609
558.92,87,11020.74362
551.62,97,11021.589718
582.08,76,11022.266223
551.43,98,11023.118298
553.19,96,11024.012712
551.64,108,11024.992344
580.01,75,11025.67203
571.37,81,11026.399631
563.43,81,11027.120564
510.09,137,11028.23171
570.23,75,11033.647693
577.46,86,11034.400331
569.16,85,11035.134185
554.2,93,11035.952986
566.35,82,11036.655789
568.18,84,11037.385985
567.1,94,11038.293367
562.42,92,11039.112125
553.87,82,11039.848056
551.07,116,11040.838667
561.87,87,11041.613662
558.85,101,11042.543077
566.31,77,11043.234305
571.01,67,11043.848558
575.92,74,11044.516514
557.51,107,11045.438194
576.78,79,11046.137188
568.1,75,11046.893608
545.66,83,11047.62641
555.23,72,11048.281124
580.89,83,11048.999619
561.79,89,11049.796417
562.42,97,11050.60508
546.06,89,11051.393073
566.12,93,11056.963573
558.37,109,11057.896852
555.45,95,11058.719132
566.44,86,11059.497352
554.2,115,11060.483211
580.87,69,11061.118884
528.8,100,11061.978421
583.65,76,11062.654673
563.85,78,11063.351455
573.91,84,11064.108143
575.1,84,11064.845123
566.2,91,11065.611252
547.87,78,11066.317659
508.6,147,11067.523226
557.67,74,11068.174268
570.3,86,11068.953801
577.53,84,11069.6936
568.06,79,11070.371182
559.24,91,11071.183056
568.24,80,11071.897518
561.14,90,11072.693774
562.12,82,11073.420115
551.02,91,11074.222038
571.4,98,11079.813148
582.85,75,11080.48786
569.61,81,11081.205746
582.23,82,11081.937553
571.24,80,11082.654171
560.4,77,11083.345268
569.08,72,11083.997879
555.97,76,11084.759072
564.11,75,11085.43332
571.26,71,11086.087643
557.04,105,11086.990695
574.1,74,11087.671149
561.69,85,11088.408618
565.08,85,11089.16829
564.57,93,11089.973588
562.79,87,11090.747325
561.47,100,11091.670679
578.11,90,11092.444213
567.91,89,11093.21966
581.44,86,11093.960064
558.67,87,11094.74075
563.77,85,11095.482729
565.58,72,11096.209121
557.49,99,11097.078606
579.1,77,11102.520033
546.85,119,11103.51653
563.28,88,11104.265221
501.38,147,11105.562036
538.09,128,11106.615031
575.94,93,11107.421961
557.67,83,11108.151752
553.47,89,11108.923141
559.6,96,11109.772447
564.67,90,11110.579135
558.0,93,11111.376109
579.75,89,11112.161186
511.98,96,11113.057873
559.27,83,11113.80722
565.8,87,11114.57726
558.34,86,11115.318843
563.7,84,11116.061735
568.38,94,11116.872939
545.55,121,11117.869624
508.77,86,11118.631836
570.77,84,11119.385908
569.36,78,11120.091113
565.37,101,11125.741804
576.99,79,11126.44806
567.18,95,11127.261988
558.99,92,11128.078999
566.92,70,11128.70331
574.31,78,11129.412132
572.37,74,11130.076539
571.58,95,11130.914903
577.33,87,11131.677776
554.75,80,11132.394614
569.97,94,11133.210586
561.7,92,11134.034307
568.16,81,11134.735667
569.79,78,11135.439695
568.43,90,11136.236326
540.47,102,11137.098941
548.63,107,11138.023244
519.79,108,11138.930415
563.16,83,11139.684222
574.42,88,11140.455665
568.76,86,11141.282521
567.24,100,11142.156154
564.36,92,11142.955998
560.75,82,11148.442323
560.96,81,11149.143695
569.09,80,11149.875408
569.63,82,11150.614816
565.87,73,11151.274193
518.82,92,11152.075022
575.95,90,11152.885141
542.08,75,11153.556885
579.35,79,11154.271032
580.13,71,11154.915941
556.21,93,11155.716435
573.15,84,11156.472979
557.0,87,11157.228899
571.57,77,11157.92654
555.04,88,11158.70304
569.39,84,11159.437066
532.27,90,11160.232828
531.3,103,11161.100368
548.17,104,11161.998967
553.97,106,11162.900863
580.97,87,11163.676501
574.73,84,11164.427289
518.64,93,11165.241108
576.43,74,11170.60935
574.28,75,11171.297447
515.77,102,11172.190208
577.72,82,11172.928375
459.65,142,11174.178165
525.11,96,11175.009691
569.99,81,11175.723778
582.71,86,11176.496202
571.46,88,11177.268905
531.52,109,11178.224239
584.13,99,11179.092665
571.11,80,11179.798853
515.42,108,11180.724065
364.01,262,11182.769223
569.31,70,11183.404372
501.57,115,11184.370952
580.12,76,11185.075332
563.72,78,11185.778958
558.16,104,11186.655546
569.72,85,11187.405391
490.79,116,11193.091721
569.13,83,11193.822968
581.38,78,11194.537024
569.12,69,11195.164392
562.54,77,11195.837233
508.95,85,11196.57726
563.12,84,11197.330293
562.96,74,11197.986568
560.44,86,11198.738459
555.1,82,11199.476227
564.86,81,11200.196258
571.2,77,11200.887721
556.08,80,11201.609629
512.84,95,11202.427212
568.3,74,11203.170096
575.93,82,11203.898989
571.85,86,11204.670219
560.74,98,11205.521997
576.91,74,11206.195824
573.46,82,11206.92511
571.16,78,11207.622439
550.86,89,11208.393212
561.17,91,11209.195185
577.82,86,11209.942389
559.16,81,11210.654434
562.23,82,11216.121989
572.53,83,11216.864572
567.26,89,11217.647116
539.54,124,11218.698117
561.38,80,11219.409098
522.33,95,11220.227918
548.75,92,11221.036571
570.55,84,11221.787289
559.28,90,11222.567022
555.26,87,11223.341974
554.67,85,11224.096628
567.21,94,11224.904457
570.35,68,11225.540868
569.78,76,11226.197746
572.78,75,11226.883131
572.57,84,11227.614193
564.03,77,11228.314692
556.03,87,11229.086784
563.63,73,11229.73644
577.51,86,11230.601279
558.55,90,11231.387173
548.94,106,11232.295373
566.47,75,11232.977242
567.02,86,11233.723052
576.19,74,11239.090821
583.16,82,11239.827666
587.47,72,11240.481293
567.79,77,11241.181947
579.92,73,11241.838292
512.99,97,11242.678632
575.24,87,11243.44876
568.28,100,11244.318821
570.52,97,11245.170047
563.89,95,11245.994656
580.09,80,11246.719268
555.43,64,11247.317248
542.31,70,11247.947374
560.37,97,11248.775402
578.46,65,11249.384619
562.91,75,11250.08192
576.08,85,11250.813465
572.66,86,11251.555642
565.3,81,11252.271856
555.22,116,11253.273836
574.61,74,11253.936702
560.54,84,11254.68984
571.15,83,11255.423148
569.36,84,11256.160801
550.63,83,11256.910565
563.51,90,11262.502069
580.95,76,11263.189585
567.73,78,11263.897998
557.97,69,11264.530734
575.31,77,11265.224271
565.05,83,11265.943717
579.82,94,11266.766078
561.43,90,11267.549526
575.68,65,11268.149991
572.84,75,11268.81254
563.32,80,11269.531411
565.75,78,11270.214364
567.79,69,11270.843388
567.84,76,11271.532201
561.81,82,11272.25761
571.07,85,11272.994647
577.31,81,11273.720725
573.68,79,11274.401456
560.56,74,11275.0948
563.09,98,11275.950318
579.16,84,11276.696104
594.14,77,11277.370928
572.27,79,11278.083142
573.57,79,11278.777798
559.48,97,11279.69993
566.93,90,11285.27008
574.32,82,11285.999864
579.78,92,11286.80184
580.21,88,11287.577227
564.29,81,11288.271941
556.12,95,11289.242304
528.62,102,11290.085304
572.92,80,11290.791888
556.35,69,11291.436765
563.12,89,11292.221041
564.45,93,11293.031598
577.67,69,11293.720636
585.76,81,11294.451955
569.74,83,11295.179538
574.2,72,11295.829628
555.95,86,11296.587255
565.55,75,11297.245635
589.76,81,11298.033943
554.75,94,11298.834813
562.88,96,11299.649751
560.65,91,11300.450342
570.83,75,11301.142675
580.3,75,11301.832966
561.21,82,11302.632865
555.03,97,11308.243127
564.82,72,11308.896086
513.22,81,11309.591805
569.52,85,11310.333139
566.39,72,11311.006135
576.68,82,11311.74047
582.85,74,11312.398928
575.16,79,11313.096085
559.19,79,11313.795834
567.53,89,11314.563849
575.94,80,11315.347893
555.65,94,11316.243951
566.13,77,11316.91168
569.55,77,11317.614545
560.64,87,11318.389951
551.87,103,11319.263759
572.57,88,11320.055847
566.97,97,11320.908995
579.48,80,11321.640667
571.3,74,11322.326579
565.81,100,11323.187073
566.85,82,11323.915461
563.44,70,11324.553838
567.4,81,11325.341053
566.68,58,11325.901489
526.32,99,11331.481255
570.67,78,11332.180484
575.99,69,11332.814801
534.04,114,11333.775038
571.2,77,11334.463417
555.15,75,11335.136145
572.3,85,11335.898907
548.08,92,11336.687038
573.27,82,11337.390927
573.38,92,11338.204203
568.43,80,11338.900714
571.79,69,11339.532597
575.05,72,11340.175995
565.4,82,11340.920989
572.08,67,11341.547017
580.65,84,11342.363785
